SC Optimal MAE NN: R,SC Optimal R NN: R,SC Optimal MAE NN: MAE,SC Optimal R NN: MAE,Time Optimal MAE NN: R,Time Optimal R NN: R,Time Optimal MAE NN: MAE,Time Optimal R NN: MAE,Time SC: 0;  Optimal MAE NN: R,Time SC: 0;  Optimal R NN: R,Time SC: 1;  Optimal MAE NN: R,TIme SC: 1;  Optimal R NN: R,Time SC: 0;  Optimal MAE NN: MAE,Time SC: 0;  Optimal R NN: MAE,Time SC: 1;  Optimal MAE NN: MAE,Time SC: 1; Optimal R NN: MAE,Time Increasing: 0;  Optimal MAE NN: R,Time Increasing: 0;  Optimal R NN: R,Time Increasing: 1;  Optimal MAE NN: R,TIme Increasing: 1;  Optimal R NN: R,Time Increasing: 0;  Optimal MAE NN: MAE,Time Increasing: 0;  Optimal R NN: MAE,Time Increasing: 1;  Optimal MAE NN: MAE,Time Increasing: 1; Optimal R NN: MAE,Day 1;  Optimal R NN: R,Day 2;  Optimal R NN: R,Day 3;  Optimal R NN: R,Day 1;  Optimal MAE NN: R,Day 2;  Optimal MAE NN: R,Day 3;  Optimal MAE NN: R,Day 1;  Optimal R NN: MAE,Day 2;  Optimal R NN: MAE,Day 3;  Optimal R NN: MAE,Day 1;  Optimal MAE NN: MAE,Day 2;  Optimal MAE NN: MAE,Day 3;  Optimal MAE NN: MAE
0.9605465233325958,0.9606908857822418,0.4507862851023674,0.4542946517467499,0.8021903187036514,0.8417738974094391,1.1878946125507355,1.1142589300870895,0.8820953667163849,0.8868058770895004,0.7494165301322937,0.8101839125156403,0.6833951026201248,0.7225819155573845,1.3239274621009827,1.1498036980628967,0.1257986854761839,0.36064476519823074,0.8807860016822815,0.903899535536766,1.7006835639476776,1.477948635816574,0.9051940888166428,0.8646307736635208,0.8215107768774033,0.9587025791406631,0.8583957105875015,0.7830878347158432,0.8679629266262054,0.7945916652679443,0.8961690366268158,1.4939634203910828,1.3269540071487427,0.9356143176555634,1.790964961051941,1.5373896062374115
0.960893988609314,0.96500363945961,0.4575507268309593,0.45670870691537857,0.9141895920038223,0.9265262335538864,0.875542163848877,0.8297309428453445,0.9358130991458893,0.9137780964374542,0.9066906422376633,0.9380376636981964,0.6048611775040627,0.7244116812944412,1.0766462534666061,0.880890890955925,0.9375736713409424,0.935394898056984,0.9092082977294922,0.9258119314908981,0.9600562155246735,0.9172123670578003,0.7773700505495071,0.7601466029882431,0.9290478229522705,0.8270643204450607,0.8363603800535202,0.918886348605156,0.6100916936993599,0.8316210806369781,0.7499825209379196,1.3260807693004608,1.1195129454135895,0.7454231083393097,1.3729415386915207,1.4551365375518799
,,,,0.7920196652412415,0.820482462644577,0.7452314645051956,0.7422798275947571,0.9201183170080185,0.8823404461145401,0.7293621003627777,0.7901047170162201,0.5333703085780144,0.6466758549213409,0.9403864145278931,0.8599890619516373,0.38424116373062134,0.5117041319608688,0.8898380696773529,0.8853993117809296,1.2081800997257233,1.0690593719482422,0.4744361340999603,0.5147537142038345,0.8128759264945984,0.10712102707475424,0.9999999850988388,0.77346171438694,0.3256264179944992,1.0,0.7023919522762299,1.813831090927124,0.7796196937561035,0.6873772144317627,1.7376668751239777,0.6361700817942619
,,,,0.849785327911377,0.872985303401947,0.897686630487442,0.850889265537262,0.9300989657640457,0.9341131299734116,0.8022643327713013,0.8350264132022858,0.6327104941010475,0.6502048447728157,0.9993346929550171,0.889522448182106,0.6597056984901428,0.7275743037462234,0.926141694188118,0.9383901953697205,1.2788127064704895,1.208280086517334,0.6999009847640991,0.6689564734697342,0.828228309750557,0.9976754635572433,0.9156592786312103,0.7956878840923309,0.9993257969617844,0.8929303884506226,0.7154039144515991,1.2297661751508713,1.0429986417293549,0.7332349568605423,1.267687350511551,1.1769326627254486
,,,,0.8477827161550522,0.8809245377779007,0.8066261410713196,0.7326928526163101,0.9148151576519012,0.9336205422878265,0.8179525136947632,0.8561269789934158,0.5038821324706078,0.4636148288846016,0.9752818048000336,0.8999404907226562,0.5331947281956673,0.6272365748882294,0.9182038307189941,0.940617099404335,1.3223865330219269,1.1637029647827148,0.6286027953028679,0.5869263932108879,0.8497602343559265,0.9810402542352676,0.9342959076166153,0.8087721914052963,0.885792687535286,0.9233934283256531,0.6795560568571091,0.9625622034072876,1.0075291395187378,0.7400535196065903,1.193913221359253,1.071239098906517
,,,,0.9313847124576569,0.9364806115627289,0.647047758102417,0.6464026868343353,0.9354662746191025,0.9510144591331482,0.9300311952829361,0.9304644167423248,0.5371017307043076,0.4730023667216301,0.7003856748342514,0.7157743871212006,0.8949689716100693,0.8771830797195435,0.9449159651994705,0.9561682343482971,0.7687529027462006,0.8006056249141693,0.5942963808774948,0.5740234553813934,0.9257268458604813,0.9261780232191086,0.9485961198806763,0.9215196967124939,0.9518056064844131,0.9346959292888641,0.5554917752742767,0.9635002389550209,0.799821525812149,0.5728694051504135,0.7766130045056343,0.8997796177864075
,,,,0.9158858358860016,0.9321472495794296,0.7381524443626404,0.6922912001609802,0.856491208076477,0.8921691328287125,0.9475389569997787,0.9528793394565582,0.857091024518013,0.7818377912044525,0.6357623487710953,0.6291809529066086,0.9053258448839188,0.8977894484996796,0.9195079654455185,0.9423289895057678,0.814106285572052,0.8347137868404388,0.704527884721756,0.6423677057027817,0.9188778251409531,0.9999999701976776,0.9746660441160202,0.8981508910655975,0.9999999403953552,0.9661288857460022,0.7469122409820557,0.5863943696022034,0.5856005698442459,0.7862071096897125,0.5906211733818054,0.6290540993213654
,,,,0.9506979435682297,0.9549025595188141,0.5957935154438019,0.5779269933700562,0.9477765113115311,0.9610539674758911,0.9507494866847992,0.9510373771190643,0.5159454569220543,0.499142050743103,0.6098032593727112,0.6221617311239243,0.8990391045808792,0.9049913138151169,0.9661063700914383,0.9695060402154922,0.7764534801244736,0.7072139978408813,0.5052594244480133,0.5333833545446396,0.9400350153446198,0.9999999701976776,0.980407178401947,0.93625308573246,0.9999999552965164,0.9745562523603439,0.6241427659988403,0.5274409651756287,0.5182522907853127,0.6219344139099121,0.31458914279937744,0.6014465689659119
,,,,0.9666157513856888,0.9629337340593338,0.45057056844234467,0.4954809546470642,0.9629389643669128,0.9648581594228745,0.9715871661901474,0.9629070907831192,0.4530564546585083,0.4526623338460922,0.4488988444209099,0.5721854567527771,0.9651998430490494,0.9685811102390289,0.9684574156999588,0.965078741312027,0.42853032797574997,0.4938121512532234,0.4497329667210579,0.49839893728494644,0.951728567481041,0.9943448603153229,0.9801488220691681,0.9578492343425751,0.9993767738342285,0.9771759361028671,0.5470384359359741,0.48475806415081024,0.4459064230322838,0.48327434808015823,0.21213536150753498,0.4268832132220268
,,,,0.9572147279977798,0.966158390045166,0.521508015692234,0.4928060993552208,0.9607349783182144,0.963473841547966,0.958986446261406,0.9694072753190994,0.42088934034109116,0.43343932926654816,0.5521831214427948,0.5251282006502151,0.9572881609201431,0.9650567173957825,0.9594889134168625,0.9686459600925446,0.5891113728284836,0.5767055749893188,0.48274119198322296,0.4691488891839981,0.9595522880554199,0.9632834941148758,0.9786894768476486,0.9488733261823654,0.9266662746667862,0.9789788872003555,0.4837561994791031,0.7041923701763153,0.40881187468767166,0.5341073274612427,0.6903470158576965,0.383389376103878
,,,,0.9797796159982681,0.9798165410757065,0.3536498472094536,0.3709135428071022,0.9762266874313354,0.9717487394809723,0.9796181172132492,0.9812462478876114,0.32087766006588936,0.3165281265974045,0.38679496943950653,0.4071038067340851,0.9763963520526886,0.977723091840744,0.9818224310874939,0.9825272858142853,0.42622894048690796,0.44185348600149155,0.33925652503967285,0.35739627480506897,0.974421814084053,0.9913347363471985,0.9776151478290558,0.9742277562618256,0.9939041137695312,0.9773850589990616,0.3396671414375305,0.4229886010289192,0.3839280530810356,0.3337802141904831,0.3689839616417885,0.39916250854730606
,,,,0.9622412621974945,0.9695012122392654,0.49651483446359634,0.4713107571005821,0.9633388370275497,0.965230792760849,0.9660203754901886,0.9741467088460922,0.48687203228473663,0.4560043215751648,0.4869500622153282,0.45650942623615265,0.9628748744726181,0.9710078090429306,0.9632636606693268,0.9706840515136719,0.47073841840028763,0.4826740399003029,0.4983169510960579,0.45515403151512146,0.959747925400734,0.967500701546669,0.9814004600048065,0.951772466301918,0.9305257201194763,0.9814354032278061,0.46828552335500717,0.5038416385650635,0.4806461036205292,0.47577736526727676,0.7489399015903473,0.4880259111523628
,,,,0.9757468104362488,0.9788476973772049,0.42028219252824783,0.40211237221956253,0.9755513966083527,0.9777230769395828,0.9790189415216446,0.9810587763786316,0.451077401638031,0.41300784796476364,0.4058157801628113,0.40169862657785416,0.9699329435825348,0.9716584533452988,0.9774595499038696,0.9811863899230957,0.4345737397670746,0.44871752709150314,0.4041789099574089,0.37759410589933395,0.9733284711837769,0.9744608253240585,0.9847653359174728,0.968873605132103,0.9759943336248398,0.9858109802007675,0.42984218895435333,0.23608335852622986,0.3403815031051636,0.4359615296125412,0.49208590388298035,0.35003261268138885
,,,,0.9763193726539612,0.9749246835708618,0.38541480153799057,0.4070555716753006,0.9782277196645737,0.9741852283477783,0.9768843799829483,0.9754747152328491,0.3695435971021652,0.405718132853508,0.38743751496076584,0.4110078439116478,0.9619980603456497,0.9657476395368576,0.980225220322609,0.9775522947311401,0.5090152472257614,0.5527087226510048,0.3743506893515587,0.3849634453654289,0.9721198827028275,0.9222566038370132,0.9794307947158813,0.9758954495191574,0.9141131341457367,0.9807422012090683,0.40322961658239365,0.6123390197753906,0.44326626509428024,0.3524075523018837,0.7451661229133606,0.4370419979095459
,,,,0.9821711480617523,0.9802000969648361,0.3325267881155014,0.35821088403463364,0.9762819707393646,0.9791655838489532,0.9843405187129974,0.9813242703676224,0.340869415551424,0.3139168247580528,0.33194153755903244,0.39509278535842896,0.956303060054779,0.9602045118808746,0.9877749681472778,0.9842824041843414,0.48314329236745834,0.4524332880973816,0.2954159751534462,0.3194629177451134,0.9733848124742508,0.992291584610939,0.9864100515842438,0.9781090319156647,0.9991613626480103,0.9882340580224991,0.37840785831213,0.34039315953850746,0.30856403335928917,0.3401598855853081,0.35512395575642586,0.34181495010852814
,,,,0.9741203933954239,0.9736730456352234,0.46077433973550797,0.4571824073791504,0.9785348623991013,0.9816381335258484,0.9701472520828247,0.9683955162763596,0.3205757737159729,0.31561555713415146,0.48498980700969696,0.4755774438381195,0.9619448482990265,0.9562823325395584,0.9791607558727264,0.9809943586587906,0.5028074532747269,0.5206072628498077,0.39632511138916016,0.3772581219673157,0.9676801562309265,0.9709507673978806,0.9866744428873062,0.969617173075676,0.9757301807403564,0.9881643354892731,0.4708947688341141,0.49791330099105835,0.3140997961163521,0.4624612182378769,0.5248172208666801,0.3628098666667938
,,,,0.9806512743234634,0.9817759394645691,0.42599351704120636,0.3913130462169647,0.9831282049417496,0.9831145107746124,0.9806398004293442,0.9815739989280701,0.4414299950003624,0.3632252737879753,0.43273961544036865,0.41481485217809677,0.9842277318239212,0.9854313284158707,0.9801736176013947,0.9811097383499146,0.38813409209251404,0.3355289548635483,0.43228549510240555,0.3970423713326454,0.9811658412218094,0.970215454697609,0.9866091310977936,0.9814984649419785,0.97686767578125,0.9867686331272125,0.37978537380695343,0.5552392303943634,0.3616851791739464,0.42066366225481033,0.5272876471281052,0.45161521434783936
,,,,0.9853871464729309,0.9869422316551208,0.36993487924337387,0.3309319093823433,0.9864223003387451,0.9869131445884705,0.9851362258195877,0.9864952266216278,0.3727185092866421,0.29221033304929733,0.36955006420612335,0.3548782169818878,0.9804070591926575,0.9796500205993652,0.9864551275968552,0.988413468003273,0.44555217772722244,0.3638170510530472,0.3634542003273964,0.32815132290124893,0.9846470952033997,0.9943782836198807,0.9865884780883789,0.9851065874099731,0.9963086843490601,0.9846775233745575,0.3260302096605301,0.3752533681690693,0.32916826009750366,0.3567781373858452,0.35568495467305183,0.4370580241084099
,,,,0.9874710887670517,0.988847628235817,0.35928671807050705,0.33879554271698,0.9865291863679886,0.9880384057760239,0.9889249354600906,0.9894616305828094,0.37498678639531136,0.3252701386809349,0.352760374546051,0.345080241560936,0.9823079407215118,0.9897554963827133,0.9890230596065521,0.9891226589679718,0.3284950740635395,0.26711898297071457,0.34027447551488876,0.3521520271897316,0.9873087704181671,0.9921039044857025,0.9843297302722931,0.9876137375831604,0.9957623481750488,0.9835318326950073,0.3164539411664009,0.35898908972740173,0.3582834228873253,0.3177478201687336,0.3093597777187824,0.45104748755693436
,,,,0.9860647469758987,0.9868828058242798,0.38099097460508347,0.34859296679496765,0.981905996799469,0.9804071933031082,0.9886520206928253,0.9901463687419891,0.4066556468605995,0.3757922872900963,0.36825109273195267,0.35760947316884995,0.9897602647542953,0.9927033334970474,0.9857443422079086,0.9860744178295135,0.446984700858593,0.37363404408097267,0.38135382533073425,0.3628588914871216,0.9860504269599915,0.9950151741504669,0.9867046028375626,0.9869521260261536,0.9967289566993713,0.9857560694217682,0.33899378031492233,0.3499061167240143,0.4044022932648659,0.3695066273212433,0.31036343425512314,0.46001072973012924
,,,,0.9830618351697922,0.9844472706317902,0.38750819861888885,0.3557390943169594,0.9783088266849518,0.9796243160963058,0.9871162623167038,0.987778052687645,0.44140490889549255,0.3816642090678215,0.3229709565639496,0.3127356693148613,0.9808763861656189,0.9825316220521927,0.984471783041954,0.9857919216156006,0.4505223035812378,0.35837996006011963,0.3907996565103531,0.3552755266427994,0.9816382527351379,0.9990369826555252,0.9884968847036362,0.980541005730629,0.9992450624704361,0.988963320851326,0.36723627895116806,0.3122916519641876,0.26758987829089165,0.4305899292230606,0.2918112464249134,0.31540312245488167
,,,,0.9856525808572769,0.9837790280580521,0.3319546654820442,0.314359188079834,0.9851045906543732,0.9804300367832184,0.9861299246549606,0.9856996387243271,0.33216213434934616,0.2967144548892975,0.3317471966147423,0.33200396597385406,0.9860011786222458,0.9856413751840591,0.9860386848449707,0.9836344718933105,0.3603052943944931,0.32680655270814896,0.3156752586364746,0.32385919243097305,0.9806921035051346,0.9720325618982315,0.9888983368873596,0.9851180016994476,0.9805698543787003,0.9896630197763443,0.3173428401350975,0.4636896103620529,0.31584682315588,0.3295578397810459,0.4460321329534054,0.34450098127126694
,,,,0.9798620343208313,0.978590339422226,0.4107585623860359,0.3707130625844002,0.9795069098472595,0.9807077646255493,0.9791029989719391,0.9774087518453598,0.4386080652475357,0.39232999086380005,0.3898226320743561,0.372836634516716,0.9604615122079849,0.9576956033706665,0.9859795123338699,0.9859258234500885,0.49210354685783386,0.48984649032354355,0.3915921822190285,0.34871602058410645,0.974605068564415,0.9995876550674438,0.988663911819458,0.9769234508275986,0.9995592087507248,0.9899596720933914,0.4003913998603821,0.1927201896905899,0.36683161556720734,0.4320247918367386,0.24330202117562294,0.3818613737821579
,,,,0.9841809421777725,0.9834874868392944,0.3716610372066498,0.3551892712712288,0.9729627370834351,0.9689066857099533,0.9877754598855972,0.9877175688743591,0.4031478315591812,0.374318927526474,0.3393278941512108,0.3284757733345032,0.9847251623868942,0.9795421659946442,0.9840059578418732,0.9846668243408203,0.3039129935204983,0.3464266434311867,0.38380055129528046,0.3715115338563919,0.9790638834238052,0.9966348707675934,0.9886912256479263,0.9801568686962128,0.9991047233343124,0.9903051406145096,0.367824912071228,0.27285619638860226,0.3276090919971466,0.39811190217733383,0.24618616327643394,0.30568937957286835
