Epochs,Lowest MAE,Highest R,Smoothed Epochs,Lowest MAE Smoothed,Highest R Smoothed,"R: 5, 5","R: 6, 5","R: 7, 5","R: 8, 5","R: 9, 5","R: 10, 5","R: 11, 5","R: 5, 6","R: 6, 6","R: 7, 6","R: 8, 6","R: 9, 6","R: 10, 6","R: 5, 7","R: 6, 7","R: 7, 7","R: 8, 7","R: 9, 7","R: 5, 8","R: 6, 8","R: 7, 8","R: 8, 8","R: 5, 9","R: 6, 9","R: 7, 9","R: 5, 10","R: 6, 10","R: 5, 11","MAE: 5, 5","MAE: 6, 5","MAE: 7, 5","MAE: 8, 5","MAE: 9, 5","MAE: 10, 5","MAE: 11, 5","MAE: 5, 6","MAE: 6, 6","MAE: 7, 6","MAE: 8, 6","MAE: 9, 6","MAE: 10, 6","MAE: 5, 7","MAE: 6, 7","MAE: 7, 7","MAE: 8, 7","MAE: 9, 7","MAE: 5, 8","MAE: 6, 8","MAE: 7, 8","MAE: 8, 8","MAE: 5, 9","MAE: 6, 9","MAE: 7, 9","MAE: 5, 10","MAE: 6, 10","MAE: 5, 11"
254.0,0.48295875638723373,0.48311030864715576,254.0,0.4837220645640201,0.4824638577598057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255.0,0.4779624938964844,0.48087894171476364,255.0,0.48199419336375937,0.4819883829462931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256.0,0.48909202218055725,0.47661222517490387,256.0,0.4841235420087987,0.48037553561487634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257.0,0.4803267940878868,0.4765324965119362,257.0,0.48298451763252515,0.4792226238839943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258.0,0.4790300577878952,0.47637464851140976,258.0,0.4817981796791362,0.47836823127221895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259.0,0.48866284638643265,0.47780291736125946,259.0,0.4838575796913251,0.47819863709893107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260.0,0.4836699813604355,0.4814162477850914,260.0,0.48380130019205825,0.47916392030477917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261.0,0.48851706832647324,0.4888055622577667,261.0,0.4852160306323828,0.4820564128906754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262.0,0.48463254421949387,0.483375683426857,262.0,0.4850409847085161,0.4824521940515299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263.0,0.481512650847435,0.4770495221018791,263.0,0.48398248455019177,0.48083139246663464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264.0,0.4810797646641731,0.47734299302101135,264.0,0.48311166858438614,0.47978487263294767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265.0,0.48006631433963776,0.4686230421066284,265.0,0.48219806231096163,0.47643632347505194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266.0,0.48058974742889404,0.47770772874355316,266.0,0.48171556784634134,0.4768177450556023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267.0,0.47884657233953476,0.47085221111774445,267.0,0.4808548691942994,0.47502808487424497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268.0,0.47739479690790176,0.47601040452718735,268.0,0.47981684750838005,0.4753227807701277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269.0,0.48951832950115204,0.47350574284791946,269.0,0.4827272921062117,0.4747776693934652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270.0,0.4910193532705307,0.47376699000597,270.0,0.48521491045550735,0.4744744655772167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271.0,0.47484301030635834,0.4705764502286911,271.0,0.48210334041076264,0.473305060972659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272.0,0.4864649623632431,0.47661586850881577,272.0,0.48341182699650675,0.474298303233506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273.0,0.4780184179544449,0.4702907130122185,273.0,0.4817938042838882,0.47309602616711977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.0,0.48251163214445114,0.4773096740245819,274.0,0.4820091526420571,0.4743601205243584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.0,0.482929490506649,0.47217974066734314,275.0,0.4822852540014347,0.4737060065672538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276.0,0.47366225719451904,0.4715571999549866,276.0,0.47969835495936,0.4730613645835737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277.0,0.4736664965748787,0.47367633879184723,277.0,0.4778887974440156,0.47324585684605575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278.0,0.4810934364795685,0.4765269309282303,278.0,0.47885018915468147,0.4742301790707081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279.0,0.4805149585008621,0.4684903100132942,279.0,0.4793496199585357,0.4725082183534839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280.0,0.4752470999956131,0.47668464481830597,280.0,0.4781188639696589,0.47376114629293054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281.0,0.4767761752009392,0.46298786997795105,281.0,0.477716057339043,0.47052916339843665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282.0,0.4839206784963608,0.46643008291721344,282.0,0.47957744368623834,0.4692994392540697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.0,0.4775369316339493,0.46930091828107834,283.0,0.4789652900705516,0.4692998829621723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284.0,0.47179777175188065,0.47050240635871887,284.0,0.47681503457495034,0.4696606399811363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.0,0.48505325615406036,0.46379632502794266,285.0,0.47928650104868337,0.4679013454951782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.0,0.48168817162513733,0.46036970615386963,286.0,0.48000700222161957,0.46564185369278566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.0,0.47133390605449677,0.47248102724552155,287.0,0.47740507337148275,0.4676936057586064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.0,0.47107917070388794,0.4626091718673706,288.0,0.4755073025712043,0.46616827559123564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.0,0.4792303442955017,0.480521596968174,289.0,0.4766242150884935,0.47047427200431713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.0,0.47559136152267456,0.4584258496761322,290.0,0.4763143590187478,0.46685974530586166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.0,0.4722565561532974,0.46796661615371704,291.0,0.4750970181591127,0.4671918065602183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.0,0.4797283709049225,0.4749838784337044,292.0,0.4764864239828556,0.4695294281222641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.0,0.4682964161038399,0.46176719665527344,293.0,0.4740294216191509,0.46720075868216693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.0,0.48030709475278854,0.4625060558319092,294.0,0.4759127235592422,0.4657923478270896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.0,0.477967731654644,0.4534141570329666,295.0,0.47652922598786274,0.46207889058885276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.0,0.4790801703929901,0.4654235616326332,296.0,0.4772945093094009,0.4630822919019869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.0,0.4765355736017227,0.46011707186698914,297.0,0.4770668285970975,0.4621927258914875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.0,0.47387897968292236,0.4657951146364212,298.0,0.476110473922845,0.4632734425149676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.0,0.4657447412610054,0.45432696491479874,299.0,0.47300075412429315,0.460589499234917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.0,0.48247215151786804,0.4568585157394409,300.0,0.4758421733423656,0.45947020418627416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.0,0.46494629979133606,0.4615890458226204,301.0,0.47257341127705677,0.46010585667717807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.0,0.4748331606388092,0.4635714218020439,302.0,0.47325133608558245,0.4611455262146378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.0,0.4657474756240845,0.4534929096698761,303.0,0.471000177947133,0.45884974125120925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304.0,0.46908100694417953,0.45667384564876556,304.0,0.47042442664624695,0.45819697257047615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305.0,0.4730704128742218,0.4518018737435341,305.0,0.4712182225146394,0.45627844292239356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306.0,0.4685260131955147,0.46586916595697403,306.0,0.470410559718902,0.45915565983276774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,0.4734555557370186,0.45986147969961166,307.0,0.47132405852433695,0.45936740579282087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308.0,0.4645417332649231,0.4512989744544029,308.0,0.4692893609465128,0.4569468763912955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309.0,0.48577921837568283,0.46465161442756653,309.0,0.4742363181752638,0.4592582978021768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310.0,0.4741569310426712,0.46020451188087463,310.0,0.47421250203548604,0.4595421620257862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311.0,0.4678381010890007,0.4542349949479103,311.0,0.4723001817515404,0.4579500119024234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312.0,0.4805506616830826,0.4618322551250458,312.0,0.4747753257310031,0.45911468486921014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313.0,0.47398924082517624,0.4633931666612625,313.0,0.47453950025925506,0.46039822940682584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314.0,0.4682568460702896,0.4572575092315674,314.0,0.4726547040025655,0.4594560133542483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315.0,0.46581345796585083,0.46246493607759476,315.0,0.47060233019155107,0.4603586901712522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316.0,0.4803304150700569,0.4713035523891449,316.0,0.4735207556551028,0.46364214883661997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317.0,0.4763784557580948,0.4537254795432091,317.0,0.47437806568600044,0.46066714804859665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318.0,0.4841874837875366,0.4499956890940666,318.0,0.4773208911164613,0.45746571036223765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319.0,0.472061924636364,0.45003990083932877,319.0,0.47574320117243213,0.45523796750536494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320.0,0.48161473870277405,0.44630343466997147,320.0,0.4775046624315347,0.45255760765474684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321.0,0.47458959370851517,0.4550177603960037,321.0,0.47663014181462887,0.45329565347712386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322.0,0.479929119348526,0.4537762179970741,322.0,0.47761983507479805,0.4534398228331089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323.0,0.4624229148030281,0.4560861140489578,323.0,0.47306075899326705,0.45423371019786357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324.0,0.4739428088068962,0.4507073014974594,324.0,0.4733253739373558,0.45317578758774235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325.0,0.4715574085712433,0.47083814442157745,325.0,0.47279498432752204,0.4584744946378929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326.0,0.47303228825330734,0.44952429085969925,326.0,0.4728661755052576,0.4557894335044348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327.0,0.48456552624702454,0.4519978389143944,327.0,0.4763759807277877,0.4546519551274226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328.0,0.46409817039966583,0.45686088502407074,328.0,0.47269263762935115,0.45531463409641704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329.0,0.4679028019309044,0.4572613090276718,329.0,0.4712556869198171,0.4558986365757935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330.0,0.46634525060653687,0.45726030319929123,330.0,0.4697825560258331,0.45630713656284283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331.0,0.46813126653432846,0.4510040953755379,331.0,0.46928716917838165,0.45471622420665136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332.0,0.4666271209716797,0.4518664926290512,332.0,0.46848915471637104,0.45386130473337133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333.0,0.4709147736430168,0.44531118869781494,333.0,0.4692168403943648,0.45129626992270444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334.0,0.46829263120889664,0.4529981166124344,334.0,0.4689395776387243,0.45180682392962346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335.0,0.46185265481472015,0.4465678408741951,335.0,0.46681350079152306,0.45023512901299495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336.0,0.4837401583790779,0.4652773141860962,336.0,0.4718914980677895,0.4547477845649253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337.0,0.46868787705898285,0.4498990848660469,337.0,0.4709304117651475,0.45329317465526175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338.0,0.46377748996019363,0.4462202489376068,338.0,0.46878453522366137,0.45117129693996527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339.0,0.4713555797934532,0.4489588215947151,339.0,0.469555848594599,0.4505075543363902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340.0,0.4615190625190735,0.44602570682764053,340.0,0.4671448127719413,0.4491630000837653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341.0,0.4587247744202614,0.44546637684106827,341.0,0.46461880126643734,0.44805401311095616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342.0,0.4610920920968056,0.4497693404555321,342.0,0.46356078851554783,0.44856861131432896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343.0,0.4570831134915352,0.4458097666501999,343.0,0.461617486008344,0.4477409579150902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344.0,0.46518726646900177,0.44669657200574875,344.0,0.4626884201465413,0.4474276421422878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345.0,0.48252174258232117,0.44565895944833755,345.0,0.46863841687727525,0.4468970373341027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346.0,0.46071506291627884,0.4553576707839966,346.0,0.4662614106889763,0.4494352273690708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347.0,0.4681767299771309,0.4476073682308197,347.0,0.46683600647542267,0.4488868696275955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348.0,0.46021195501089096,0.444171242415905,348.0,0.46484879103606314,0.4474721814640884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349.0,0.45999130606651306,0.440838523209095,349.0,0.4633915455451981,0.44548208398759037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350.0,0.46452687680721283,0.4641442969441414,350.0,0.46373214492380255,0.45108074787455565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351.0,0.46125494688749313,0.44742368161678314,351.0,0.46298898551290973,0.4499836279972239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352.0,0.46210943162441254,0.45024093985557556,352.0,0.4627251193463606,0.45006082155472943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353.0,0.46035580337047577,0.4428287222981453,353.0,0.46201432455359515,0.44789119177775416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354.0,0.47604309022426605,0.44292202591896057,354.0,0.46622295425479643,0.4464004420201161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355.0,0.4598509445786476,0.4492751732468605,355.0,0.4643113513519518,0.4472628613881394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356.0,0.4676961228251457,0.44474688172340393,356.0,0.46532678279391,0.4465080674887188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.0,0.45978348702192307,0.44447213411331177,357.0,0.46366379406231395,0.4458972874760967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.0,0.4667080193758011,0.44286537915468216,358.0,0.46457706165636015,0.4449877149796724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.0,0.4595811739563942,0.4436117336153984,359.0,0.46307829534637035,0.44457492057039016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360.0,0.46130695939064026,0.43880509585142136,360.0,0.4625468945596513,0.4428439731546995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361.0,0.46451544016599655,0.4394087567925453,361.0,0.4631374582415549,0.4418134082460532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362.0,0.46969061344861984,0.44340378791093826,362.0,0.46510340480367435,0.4422905221455187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363.0,0.45496050268411636,0.4501130059361458,363.0,0.462060534167807,0.4446372672827068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364.0,0.46527257561683655,0.4408852607011795,364.0,0.4630241466025159,0.4435116653082486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365.0,0.46080581843852997,0.44228964298963547,365.0,0.4623586481533202,0.4431450586126647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366.0,0.46331845968961716,0.43687380105257034,366.0,0.4626465916142093,0.4412636813446364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367.0,0.46468186378479004,0.44708383828401566,367.0,0.4632571732653835,0.44300972842645014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368.0,0.4641496166586876,0.4524507448077202,368.0,0.4635249062833747,0.44584203334083117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369.0,0.4742620140314102,0.44241350144147873,369.0,0.4667460386077854,0.4448134737710254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370.0,0.453610822558403,0.4457695037126541,370.0,0.4628054737929707,0.445100282753514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371.0,0.45860761404037476,0.44054318964481354,371.0,0.4615461158671919,0.44373315482090386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372.0,0.457252562046051,0.4456639140844345,372.0,0.4602580497208496,0.4443123825999631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373.0,0.46198462694883347,0.4420151710510254,373.0,0.46077602288924474,0.44362321913528174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374.0,0.45816756039857864,0.44378989189863205,374.0,0.45999348414204494,0.44367322096428685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375.0,0.46846461296081543,0.4502718895673752,375.0,0.4625348227876761,0.44565282154521335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376.0,0.45238064229488373,0.4421062245965004,376.0,0.4594885686398384,0.4445888424605995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377.0,0.46349944174289703,0.4426822364330292,377.0,0.46069183057075597,0.44401686065232837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378.0,0.4662112295627594,0.4489096403121948,378.0,0.462347650268357,0.4454846945502883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379.0,0.4636533260345459,0.4337916970252991,379.0,0.46273935299821367,0.44197679529279155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380.0,0.4699728488922119,0.4531690254807472,380.0,0.46490940176641316,0.4453344643491782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
