SC: R,SC: MAE,SC Test: R,SC Test: MAE,Time,Time:  R,Time:  MAE,Time: Test R,Time: Test MAE,Time SC: 0;: R,Time SC: 1: R,Time SC: 0 : MAE,Time SC: 1 : MAE,Time SC: 0; Test R,Time SC: 1; Test R,Time SC: 0; Test MAE,Time SC: 1; Test MAE,Time Increasing: 0 : R,Time Increasing: 1 : R,Time Increasing: 0 : MAE,Time Increasing: 1 : MAE,Time Increasing: 0; Test R,Time Increasing: 1; Test R,Time Increasing: 0; Test MAE,Time Increasing: 1; Test MAE,Day 1 : R,Day 2 : R,Day 3 : R,Day 1 : MAE,Day 2 : MAE,Day 3 : MAE
0.9832520037889481,0.2708616778254509,0.9750352501869202,0.3218633085489273,1,0.913762167096138,0.6509760320186615,0.9723226577043533,0.3621559143066406,0.951253667473793,0.8880801349878311,0.5119604989886284,0.7971206307411194,0.9766046404838562,0.9709670096635818,0.32342875748872757,0.39860498905181885,0.801933079957962,0.9445988833904266,0.9231434613466263,0.5642413944005966,0.9788656979799271,0.9705872684717178,0.27155616506934166,0.4015470966696739,0.9183485060930252,0.9572067856788635,0.8348317742347717,0.6031443178653717,0.9025889784097672,1.4017459452152252
0.9732786566019058,0.36601539701223373,0.9777072817087173,0.31336721777915955,2,0.9129484444856644,0.6251504868268967,0.9854773283004761,0.28156033903360367,0.9552607089281082,0.8826567232608795,0.49538853019475937,0.7615668773651123,0.980904221534729,0.9887451380491257,0.2983165308833122,0.27051646262407303,0.8028341978788376,0.9427813291549683,0.915708988904953,0.5325548946857452,0.9876682311296463,0.9850094169378281,0.2665639892220497,0.28802935779094696,0.9223261475563049,0.9376996457576752,0.749621108174324,0.5621340572834015,0.8918693363666534,1.6672545373439789
,,,,3,0.9186465889215469,0.6137813776731491,0.9751145392656326,0.37953247874975204,0.9550856053829193,0.8921536803245544,0.4827617257833481,0.7515199333429337,0.9754559099674225,0.9778773933649063,0.4326446205377579,0.32490283995866776,0.8051513284444809,0.9488728940486908,0.9195712357759476,0.516331858932972,0.9714067429304123,0.9766664355993271,0.43750569969415665,0.3583499491214752,0.9224499613046646,0.9468822628259659,0.8632788211107254,0.562850832939148,1.0266537219285965,1.2945874631404877
,,,,4,0.9300694614648819,0.548983097076416,0.9802166670560837,0.31133638322353363,0.9640186727046967,0.9048177599906921,0.42370855808258057,0.6806819885969162,0.9866649955511093,0.9773480892181396,0.23157620802521706,0.3862626254558563,0.8107043504714966,0.9620878398418427,0.869754359126091,0.44675929844379425,0.9837972074747086,0.9790788292884827,0.18336516618728638,0.34086819738149643,0.9287817627191544,0.964624434709549,0.9521790146827698,0.5212585479021072,0.9453906565904617,0.7791398763656616
,,,,5,0.9348435699939728,0.5135517865419388,0.982519268989563,0.2900101915001869,0.9681540876626968,0.910246953368187,0.38953467458486557,0.6439287215471268,0.9811281114816666,0.9855692982673645,0.3248203694820404,0.2383950985968113,0.8196352571249008,0.9658620655536652,0.7869427055120468,0.4264272302389145,0.9894707947969437,0.9793066531419754,0.2703339569270611,0.29757796972990036,0.9322871267795563,0.9670724421739578,0.9637721478939056,0.49194949120283127,0.8729124069213867,0.6515754163265228
,,,,6,0.9596781581640244,0.45117680728435516,0.9860744476318359,0.25504421070218086,0.969532921910286,0.9530123919248581,0.3588336110115051,0.5482555329799652,0.9842413812875748,0.9877284616231918,0.2754664272069931,0.24124543368816376,0.9234717786312103,0.9693578779697418,0.6293662190437317,0.39439114928245544,0.992799386382103,0.9846550822257996,0.2020859494805336,0.27346449345350266,0.9587544351816177,0.9716520011425018,0.9657030552625656,0.43357688933610916,0.6743732392787933,0.6205601096153259
,,,,7,0.9683160930871964,0.41164156049489975,0.9907351136207581,0.25144774839282036,0.9720733612775803,0.9663963913917542,0.34788550436496735,0.478667177259922,0.9879618883132935,0.9943931847810745,0.29470205307006836,0.2023482695221901,0.9520123153924942,0.9725060611963272,0.5237461626529694,0.37591591477394104,0.9963779002428055,0.9892836660146713,0.18638716265559196,0.2666963189840317,0.9679684638977051,0.9715408831834793,0.9692915230989456,0.3963870033621788,0.5807621479034424,0.5783610790967941
,,,,8,0.9707013964653015,0.4026505798101425,0.9805918335914612,0.38367170095443726,0.9729965478181839,0.9696162194013596,0.35650622844696045,0.45116129517555237,0.9708369672298431,0.9864730536937714,0.4117218255996704,0.35857418179512024,0.9551199078559875,0.9747108817100525,0.5078887939453125,0.36911312490701675,0.9919886738061905,0.9770278781652451,0.2795196622610092,0.42100919783115387,0.9701566398143768,0.9715108126401901,0.9742817580699921,0.39131922274827957,0.5367771536111832,0.5195379182696342
,,,,9,0.9734619855880737,0.3906519263982773,0.9730855971574783,0.3432334065437317,0.9758165627717972,0.9724681675434113,0.3493054434657097,0.43411872535943985,0.9802002906799316,0.9675526916980743,0.31088443845510483,0.3765338361263275,0.9579887688159943,0.9775336533784866,0.49930209666490555,0.35602712631225586,0.9789700657129288,0.9726301580667496,0.23893120512366295,0.38004597276449203,0.9729442596435547,0.9744808524847031,0.9746831208467484,0.3814600184559822,0.4812244474887848,0.5003852769732475
,,,,10,0.9763998836278915,0.369555301964283,0.9851126819849014,0.27569857984781265,0.9791121631860733,0.9750051945447922,0.3269202560186386,0.41437675803899765,0.9835491180419922,0.9873215854167938,0.29608652740716934,0.25799327343702316,0.9615392535924911,0.9803758263587952,0.48662615567445755,0.3322470039129257,0.9842532724142075,0.9855076372623444,0.2698073014616966,0.2778511680662632,0.9761423617601395,0.9749419391155243,0.9749706387519836,0.35868722200393677,0.4734259471297264,0.5019321292638779
,,,,11,0.9792829900979996,0.339560866355896,0.9894681125879288,0.2421628013253212,0.9820586442947388,0.9777301251888275,0.29793694615364075,0.3833194002509117,0.9847026765346527,0.9919402599334717,0.24019798263907433,0.24351945891976357,0.9655799269676208,0.9829649329185486,0.45116765052080154,0.30399389564991,0.9852972477674484,0.9904548525810242,0.27916425094008446,0.23225169256329536,0.9791216403245926,0.9763141572475433,0.9782855063676834,0.3288473039865494,0.44782865792512894,0.4652501121163368
,,,,12,0.9817843735218048,0.31622718274593353,0.9785961508750916,0.34657151252031326,0.9850434362888336,0.9799555540084839,0.27603302896022797,0.35848259925842285,0.969460129737854,0.9879855811595917,0.40934015810489655,0.287290059030056,0.9694931507110596,0.9851244986057281,0.4165598452091217,0.2842530459165573,0.9838234782218933,0.9770964086055756,0.29249245673418045,0.36391764879226685,0.9817369729280472,0.9768677949905396,0.9814329594373703,0.3063051998615265,0.43001093715429306,0.4215712323784828
,,,,13,0.9835598021745682,0.2978648990392685,0.9775667935609818,0.32931797206401825,0.986798569560051,0.9817394912242889,0.2580902986228466,0.33967920392751694,0.9845211058855057,0.9717785716056824,0.2724802568554878,0.3910274878144264,0.9719555974006653,0.9867721945047379,0.3959477096796036,0.26660772413015366,0.9648226946592331,0.984553799033165,0.4533398970961571,0.29166845232248306,0.9835146069526672,0.9788555949926376,0.9827788025140762,0.2885475903749466,0.40340419113636017,0.39786068350076675
,,,,14,0.9848309010267258,0.2865498438477516,0.9694695621728897,0.39414459466934204,0.9874563664197922,0.9833301156759262,0.25063202157616615,0.3243095800280571,0.9710042178630829,0.9672333002090454,0.41796575486660004,0.3655591979622841,0.9740099012851715,0.9879104346036911,0.3826588839292526,0.2559216730296612,0.9887568652629852,0.9571605175733566,0.32699279487133026,0.41770660877227783,0.9847382456064224,0.9807280153036118,0.9846752285957336,0.2781456857919693,0.3867694362998009,0.37263504415750504
,,,,15,0.9853342026472092,0.2815019190311432,0.9672895222902298,0.33126258105039597,0.9873140603303909,0.9841690361499786,0.24903393536806107,0.31563492119312286,0.9795862436294556,0.9608291685581207,0.2804851457476616,0.37292610853910446,0.9756626337766647,0.9881631880998611,0.37535659968852997,0.251592181622982,0.9756816178560257,0.9658666104078293,0.30321045964956284,0.33942317217588425,0.9852643609046936,0.9818035513162613,0.9849294573068619,0.27286548912525177,0.37543492764234543,0.37737584114074707
,,,,16,0.9859515428543091,0.27563951909542084,0.988213986158371,0.2420278638601303,0.987808957695961,0.9847790896892548,0.24298621341586113,0.3099673166871071,0.9893244802951813,0.9877379238605499,0.24629783257842064,0.23725556209683418,0.9771184623241425,0.9886056780815125,0.36838768422603607,0.2460823990404606,0.99429951608181,0.9872192591428757,0.2063402310013771,0.2539237476885319,0.9859183132648468,0.9829297363758087,0.9854453206062317,0.26599642634391785,0.37753693014383316,0.38513050973415375
,,,,17,0.9866014122962952,0.2700827941298485,0.9784380197525024,0.327445313334465,0.988495260477066,0.9853213280439377,0.23739318922162056,0.30444879084825516,0.9776546955108643,0.9817872494459152,0.32789455354213715,0.3269091174006462,0.978388711810112,0.9891527742147446,0.3598111942410469,0.2414880432188511,0.9909620732069016,0.9726863205432892,0.3223351091146469,0.32901766896247864,0.9866009950637817,0.9839854091405869,0.9860161244869232,0.25997472181916237,0.37838878482580185,0.38363032042980194
,,,,18,0.9870864599943161,0.26530782133340836,0.9787733405828476,0.2952217161655426,0.9892205446958542,0.9856158196926117,0.22964685782790184,0.3027975335717201,0.9806328415870667,0.981167197227478,0.2906085029244423,0.2997102215886116,0.979583278298378,0.9895347207784653,0.3522820770740509,0.2375907488167286,0.9812639057636261,0.9782211482524872,0.2727136202156544,0.30258798599243164,0.9870964139699936,0.9853195399045944,0.9865493178367615,0.2549169473350048,0.3724004849791527,0.38550375401973724
,,,,19,0.9874820709228516,0.260505810379982,0.9769718945026398,0.2631295323371887,0.989676222205162,0.9859266132116318,0.2235989011824131,0.29930540174245834,0.9899696409702301,0.9695807099342346,0.2249414585530758,0.2962258607149124,0.9804067015647888,0.9898093789815903,0.34258101880550385,0.23434998840093613,0.9656603187322617,0.9838656783103943,0.33329077064991,0.23823362216353416,0.9874873757362366,0.9873659014701843,0.9866740256547928,0.24989257752895355,0.3621193841099739,0.3896324038505554
,,,,20,0.9880017191171646,0.25505369529128075,0.9825135171413422,0.3261275440454483,0.9903043359518051,0.9863401800394058,0.21699479594826698,0.2950643226504326,0.9840389490127563,0.9805260896682739,0.34252072125673294,0.31137367337942123,0.9811255782842636,0.9901429116725922,0.32939179241657257,0.23136353492736816,0.990949273109436,0.9772175401449203,0.31224917992949486,0.3301263749599457,0.9880109280347824,0.9887138903141022,0.9872218817472458,0.24422646686434746,0.35330070555210114,0.39121416956186295
,,,,21,0.9884756505489349,0.25051871314644814,0.9701403677463531,0.36444051563739777,0.9909372329711914,0.986691951751709,0.21084241941571236,0.29222968965768814,0.964175671339035,0.9777041375637054,0.33929577469825745,0.3895852714776993,0.9815903753042221,0.9905455708503723,0.3221442475914955,0.22769299894571304,0.8917709589004517,0.9810228794813156,0.4827912896871567,0.3381403610110283,0.9884662479162216,0.9901321679353714,0.9880002737045288,0.2397133857011795,0.33878638595342636,0.3944060504436493
,,,,22,0.988671064376831,0.24999400973320007,0.9907715320587158,0.2531959190964699,0.9910086542367935,0.9869972765445709,0.21189306303858757,0.29004886001348495,0.9917724877595901,0.9898130148649216,0.24701224640011787,0.25845201686024666,0.9816112816333771,0.9907232224941254,0.32336924225091934,0.2266106940805912,0.992889329791069,0.9898704290390015,0.2703429348766804,0.24727239459753036,0.9886038154363632,0.9912198632955551,0.9887913167476654,0.23946963250637054,0.32745009660720825,0.3971088156104088
,,,,23,0.988741859793663,0.24923916161060333,0.9831051677465439,0.30587615817785263,0.9909791648387909,0.9871823638677597,0.21199075132608414,0.28839774429798126,0.983842670917511,0.9831678867340088,0.3060121424496174,0.30576738715171814,0.9816702157258987,0.9907353222370148,0.3207967281341553,0.2264351062476635,0.9922563433647156,0.9765718430280685,0.2386222742497921,0.34196360409259796,0.9886203408241272,0.9921102821826935,0.9895333051681519,0.23893167451024055,0.31495995074510574,0.40161723643541336
,,,,24,0.9888793379068375,0.24822644144296646,0.9698420912027359,0.3922274634242058,0.9910429418087006,0.9874078631401062,0.21128679066896439,0.2870603874325752,0.9566108584403992,0.9901199042797089,0.5084735676646233,0.26914335042238235,0.981881707906723,0.9908143877983093,0.3173927366733551,0.2261843979358673,0.9915519654750824,0.9634721130132675,0.20055853202939034,0.4636335149407387,0.9887154549360275,0.9929967075586319,0.9903500378131866,0.23826057091355324,0.3007257431745529,0.4045894145965576
,,,,25,0.9890685379505157,0.24724063277244568,0.9841984510421753,0.2730335481464863,0.9912641644477844,0.987570658326149,0.21007006242871284,0.2863173559308052,0.9812648594379425,0.9877018481492996,0.2748615965247154,0.27108755707740784,0.9820294827222824,0.9909987151622772,0.31556154787540436,0.2254680134356022,0.9915768206119537,0.9824996143579483,0.15052205510437489,0.3173462375998497,0.9888723939657211,0.9933795034885406,0.9905569851398468,0.23719467967748642,0.29395609349012375,0.4099375531077385
,,,,26,0.9892349094152451,0.24669012427330017,0.9825389832258224,0.2945597618818283,0.9915166944265366,0.9876963198184967,0.20892029255628586,0.28639688342809677,0.9920834898948669,0.9762773513793945,0.24889463558793068,0.3487871140241623,0.9821906238794327,0.991151750087738,0.3137538507580757,0.22531817853450775,0.9930503964424133,0.981218621134758,0.19916508346796036,0.3205764964222908,0.9890064597129822,0.9935844093561172,0.9908608347177505,0.2367287427186966,0.2904287055134773,0.41013185679912567
,,,,27,0.9893555641174316,0.24675048142671585,0.982455775141716,0.25940272584557533,0.9915826767683029,0.9878954738378525,0.21047276630997658,0.2848886027932167,0.9710756838321686,0.9934573173522949,0.3034972846508026,0.21530820056796074,0.9826166033744812,0.9911691397428513,0.31064727902412415,0.22638776898384094,0.9764717668294907,0.9841017723083496,0.3147241473197937,0.24391274899244308,0.98907770216465,0.9940929412841797,0.9907310158014297,0.23727625235915184,0.2785407453775406,0.4102248027920723
,,,,28,0.9894364476203918,0.24690940231084824,0.930249497294426,0.3793819472193718,0.9916410595178604,0.9880233854055405,0.2114291824400425,0.28420910984277725,0.9047033935785294,0.9772655367851257,0.4170682802796364,0.3274008259177208,0.9827621281147003,0.9912301599979401,0.312554731965065,0.2259894609451294,0.9664688110351562,0.9078475683927536,0.4700148105621338,0.35202112048864365,0.9891173094511032,0.9941067844629288,0.9911529719829559,0.23787815868854523,0.2772701159119606,0.4026932641863823
,,,,29,0.9893956184387207,0.24772727116942406,0.9624795019626617,0.40000758320093155,0.9913159757852554,0.9881898164749146,0.2150253839790821,0.2821062058210373,0.9714851826429367,0.9507983773946762,0.3729880303144455,0.4316856563091278,0.9829300791025162,0.9911290854215622,0.31368670612573624,0.22670723497867584,0.9882799237966537,0.9530071467161179,0.22495538368821144,0.4755982756614685,0.9890489876270294,0.9942461848258972,0.9914838820695877,0.23907779157161713,0.2776702120900154,0.39621807634830475
,,,,30,0.989473432302475,0.24536189436912537,0.9365753382444382,0.4371435418725014,0.9914034307003021,0.9882200807332993,0.21168555691838264,0.28076524287462234,0.9043299555778503,0.9878781139850616,0.6011453196406364,0.2590844891965389,0.9831049144268036,0.9911892861127853,0.31148818135261536,0.224288672208786,0.8233687430620193,0.9690427184104919,0.6872184574604034,0.3491542339324951,0.9890720695257187,0.9946140944957733,0.9920715540647507,0.23770808055996895,0.26881803572177887,0.3792467936873436
,,,,31,0.9897149801254272,0.24124618247151375,0.9823207408189774,0.3074367120862007,0.9916750937700272,0.9884063303470612,0.2068934440612793,0.27736063301563263,0.9901187717914581,0.9674631208181381,0.2572556361556053,0.38530390709638596,0.9832731932401657,0.9914643466472626,0.31068068742752075,0.21911871060729027,0.9891321063041687,0.9802603125572205,0.32995082437992096,0.30020004510879517,0.9892918169498444,0.995005801320076,0.9924074411392212,0.2341497205197811,0.26201074570417404,0.36618615686893463
,,,,32,0.9896764308214188,0.24037731066346169,0.9840699136257172,0.2882321774959564,0.9915200471878052,0.9884277731180191,0.20577450469136238,0.27675460278987885,0.981035053730011,0.9889774024486542,0.3383941501379013,0.22882983833551407,0.9833659827709198,0.9913974553346634,0.31337113678455353,0.21711552888154984,0.9893399477005005,0.9828084856271744,0.18441185355186462,0.3256755545735359,0.9892142713069916,0.9954381585121155,0.9924937784671783,0.23379024118185043,0.256460327655077,0.3589596822857857
,,,,33,0.9897342622280121,0.2394498698413372,0.9819828420877457,0.32539189606904984,0.9914593994617462,0.9885473251342773,0.20601100474596024,0.27460354566574097,0.9818252176046371,0.9826640337705612,0.34224068373441696,0.30573494732379913,0.9836090505123138,0.9914304465055466,0.3136521726846695,0.21580297872424126,0.9920354336500168,0.9798842221498489,0.2126738391816616,0.3616909012198448,0.9892394691705704,0.9954695850610733,0.9929622262716293,0.23345423117280006,0.2562416344881058,0.34562399983406067
,,,,34,0.9897109121084213,0.23927873745560646,0.9793301373720169,0.3378959745168686,0.991309255361557,0.9885953962802887,0.20722153782844543,0.27297990024089813,0.9773404747247696,0.9865961819887161,0.3910944536328316,0.2447986714541912,0.9837017506361008,0.9913962185382843,0.31492454558610916,0.21517181769013405,0.9921259433031082,0.9752712547779083,0.21970011666417122,0.3757186532020569,0.9891820251941681,0.9954230040311813,0.9934395998716354,0.23382959887385368,0.25704916194081306,0.33372222632169724
,,,,35,0.9897699952125549,0.23949310556054115,0.9880015105009079,0.2684185951948166,0.9913288503885269,0.9886683076620102,0.20904547348618507,0.27150218188762665,0.9937434196472168,0.9813583344221115,0.21609683334827423,0.3241159990429878,0.9837396591901779,0.9914834648370743,0.3176049068570137,0.2146003618836403,0.9843590408563614,0.9904263615608215,0.3396684154868126,0.23603232949972153,0.9891903549432755,0.9954055845737457,0.9942567050457001,0.23478913307189941,0.26077111065387726,0.31616390496492386
,,,,36,0.9897380322217941,0.23927810043096542,0.989579975605011,0.26861393824219704,0.991221085190773,0.9886829107999802,0.2085951454937458,0.2715345658361912,0.9909417480230331,0.988516092300415,0.2472202479839325,0.28491388261318207,0.9838801026344299,0.9914021342992783,0.31822749972343445,0.21411839872598648,0.9861407428979874,0.9914253056049347,0.3305041715502739,0.24569162726402283,0.9891138523817062,0.9955592155456543,0.9946704208850861,0.2353656254708767,0.2564893774688244,0.30344533175230026
,,,,37,0.9897556006908417,0.23989925161004066,0.9698338806629181,0.3945797234773636,0.9911476075649261,0.9887545257806778,0.2100786790251732,0.27124905586242676,0.9829471111297607,0.9568397551774979,0.31667986512184143,0.47247955203056335,0.983738362789154,0.9914667010307312,0.3215307295322418,0.21388480812311172,0.977462574839592,0.9669543504714966,0.3068978041410446,0.4303019642829895,0.9890529364347458,0.9955641478300095,0.9953744113445282,0.23696909099817276,0.2539393901824951,0.28701500594615936
,,,,38,0.9897405207157135,0.24092397093772888,0.983548492193222,0.2980014234781265,0.9909499138593674,0.9888676106929779,0.21289478987455368,0.2703905366361141,0.988856703042984,0.9735300093889236,0.2917281314730644,0.3046331852674484,0.9838696271181107,0.9914065301418304,0.32399507611989975,0.21445076167583466,0.9879524111747742,0.9828441590070724,0.23313149064779282,0.3150724619626999,0.9889494776725769,0.9957140535116196,0.9959866404533386,0.23912371322512627,0.2509857416152954,0.2686966508626938
,,,,39,0.9896634221076965,0.24194270372390747,0.9762032330036163,0.33447813987731934,0.99062579870224,0.9889618754386902,0.2160358540713787,0.2691780813038349,0.9682986736297607,0.9826878607273102,0.36519449949264526,0.30733343958854675,0.9838335663080215,0.9913202375173569,0.3270295411348343,0.21482709795236588,0.9198686480522156,0.987057700753212,0.5568621754646301,0.2797374650835991,0.9887744933366776,0.9959400445222855,0.9968583136796951,0.24153606221079826,0.24682559818029404,0.24608023464679718
,,,,40,0.9895603358745575,0.24414566531777382,0.9746779352426529,0.3563919737935066,0.9902933984994888,0.9890222102403641,0.2208751067519188,0.2686096131801605,0.9883702993392944,0.9647231698036194,0.26667972654104233,0.4361361935734749,0.9836804866790771,0.9912314414978027,0.33232011646032333,0.21604612842202187,0.9840064942836761,0.9726361781358719,0.31545881927013397,0.3711279109120369,0.9886117726564407,0.9960063099861145,0.9972247779369354,0.2447560578584671,0.24330419301986694,0.23262649029493332
,,,,41,0.9896084815263748,0.2452434003353119,0.9439041614532471,0.3544996604323387,0.9904484897851944,0.9889965206384659,0.22267743200063705,0.2689666338264942,0.8957012742757797,0.9903158247470856,0.45524557679891586,0.25655224546790123,0.9835839867591858,0.9913509786128998,0.3355569988489151,0.21646218746900558,0.853139266371727,0.9884431213140488,0.6270760893821716,0.24760694056749344,0.9886281043291092,0.9961831420660019,0.9975562691688538,0.24688272550702095,0.23849130049347878,0.21798180788755417
,,,,42,0.9895021170377731,0.24766666442155838,0.97581347823143,0.2916499748826027,0.9902233481407166,0.9889868944883347,0.22623960301280022,0.27019255980849266,0.9702450633049011,0.9888076335191727,0.3413279131054878,0.22955257073044777,0.9834959805011749,0.991265133023262,0.33929021656513214,0.21846796944737434,0.9925235062837601,0.9701824486255646,0.20577272027730942,0.3246796950697899,0.9884706288576126,0.9962821006774902,0.9980277866125107,0.2500465027987957,0.23776614665985107,0.20817071944475174
,,,,43,0.9894464313983917,0.25004586204886436,0.9320521652698517,0.4073735252022743,0.9900484681129456,0.9890200644731522,0.22916659340262413,0.2719958424568176,0.9909533262252808,0.8619986474514008,0.2791648134589195,0.532294861972332,0.9833817034959793,0.9912724643945694,0.3445553779602051,0.21992744505405426,0.786980152130127,0.9825809448957443,0.5735452994704247,0.32748326659202576,0.9884145855903625,0.996076911687851,0.9981214255094528,0.25249136984348297,0.2397555522620678,0.20955509319901466
,,,,44,0.9895035922527313,0.2523249685764313,0.9887072890996933,0.281446635723114,0.9902220368385315,0.988999605178833,0.2303968369960785,0.27537765726447105,0.979677140712738,0.990657851099968,0.24291663989424706,0.3199766054749489,0.9833825379610062,0.9913773685693741,0.3483392968773842,0.22172702848911285,0.9815589338541031,0.989712581038475,0.2989708408713341,0.27423079311847687,0.9884843528270721,0.996282622218132,0.997979536652565,0.25469807907938957,0.23165590316057205,0.22177402675151825
,,,,45,0.9893685430288315,0.2554500475525856,0.983523964881897,0.3081773743033409,0.9900257289409637,0.9889309257268906,0.23191822692751884,0.2801886349916458,0.9858931750059128,0.9811013340950012,0.30500615388154984,0.311348594725132,0.9834758788347244,0.9911924451589584,0.3481406047940254,0.22591131180524826,0.9872890263795853,0.9825027883052826,0.2717016860842705,0.32144125550985336,0.9883541464805603,0.9962874501943588,0.9976955205202103,0.25743817538022995,0.23307135328650475,0.23399754241108894
,,,,46,0.98935467004776,0.25876230373978615,0.9700983166694641,0.36411500722169876,0.9900333285331726,0.9889221489429474,0.23444567620754242,0.2843259572982788,0.9706258177757263,0.9695292264223099,0.35128795355558395,0.38136520236730576,0.9836203455924988,0.9911439567804337,0.34968671947717667,0.22978642955422401,0.9775831997394562,0.9676878154277802,0.3770021051168442,0.3579516112804413,0.98838010430336,0.9964467883110046,0.9972212314605713,0.2601265572011471,0.2340395152568817,0.25170551985502243
,,,,47,0.9891595542430878,0.26309096813201904,0.9889217168092728,0.2600712664425373,0.9899144470691681,0.9887010157108307,0.23638644069433212,0.2911650091409683,0.9897288829088211,0.9884124398231506,0.2650688961148262,0.25550200417637825,0.9832662642002106,0.9910278767347336,0.35670531541109085,0.23325783759355545,0.9930962771177292,0.9885857254266739,0.2531874105334282,0.2614234536886215,0.9882276803255081,0.9964524358510971,0.9965035617351532,0.26386313140392303,0.23663289472460747,0.2692956142127514
,,,,48,0.9888740479946136,0.26927749440073967,0.9847245663404465,0.2548946440219879,0.9896997511386871,0.9884146302938461,0.24034962430596352,0.29968882352113724,0.9946326017379761,0.9799429774284363,0.2076336108148098,0.2931535765528679,0.9830049723386765,0.9907843768596649,0.36591576784849167,0.23848068341612816,0.9727803468704224,0.9906118512153625,0.3200850337743759,0.23466313257813454,0.9880111068487167,0.9963931739330292,0.9954945892095566,0.2689635828137398,0.2472444511950016,0.2935826852917671
,,,,49,0.9885092526674271,0.2762445993721485,0.9798160046339035,0.3178391307592392,0.9892163723707199,0.9882191270589828,0.24766717478632927,0.3062875419855118,0.9770461618900299,0.9838133156299591,0.3472670018672943,0.28682057559490204,0.9827573001384735,0.9904365688562393,0.3727160096168518,0.24550098180770874,0.9902322888374329,0.9761324226856232,0.23061727359890938,0.3489898070693016,0.9876971244812012,0.996296301484108,0.9946826100349426,0.27526750043034554,0.2592184282839298,0.3097170814871788
,,,,50,0.9879037141799927,0.28774040192365646,0.9791527390480042,0.3025810718536377,0.9884865134954453,0.9878156632184982,0.2600400224328041,0.3168613016605377,0.9839925616979599,0.9738314151763916,0.29748671501874924,0.3089854419231415,0.9821630120277405,0.9898824244737625,0.3860508129000664,0.25641072168946266,0.9523621797561646,0.986501008272171,0.3742192015051842,0.27829696238040924,0.9871541112661362,0.9962034970521927,0.9934566915035248,0.2859030142426491,0.2734266445040703,0.3361992910504341
